location_id,date,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,year,month,day
lk_matara,2022-11-26 00:00:00+00:00,25.858333333333334,3.7,1.0504166666666668,86.75,1009.4791666666666,74.04166666666667,211.875,2022,11,26
lk_matara,2022-11-27 00:00:00+00:00,26.1875,2.2,1.2091666666666667,86.20833333333333,1008.3000000000001,61.916666666666664,238.41666666666666,2022,11,27
lk_matara,2022-11-28 00:00:00+00:00,26.425,3.8000000000000007,1.0466666666666666,84.25,1008.8708333333334,66.125,236.83333333333334,2022,11,28
lk_matara,2022-11-29 00:00:00+00:00,26.333333333333332,18.3,0.98375,86.45833333333333,1009.4,86.08333333333333,231.04166666666666,2022,11,29
lk_matara,2022-11-30 00:00:00+00:00,26.162499999999998,4.2,0.9049999999999999,85.125,1009.5875,64.79166666666667,230.66666666666666,2022,11,30
lk_matara,2022-12-01 00:00:00+00:00,26.587500000000002,3.2,1.8704166666666666,83.08333333333333,1009.0458333333332,27.125,239.66666666666666,2022,12,1
lk_matara,2022-12-02 00:00:00+00:00,25.695833333333336,16.099999999999998,1.4925,86.79166666666667,1008.9250000000001,59.458333333333336,201.20833333333334,2022,12,2
lk_matara,2022-12-03 00:00:00+00:00,25.933333333333334,17.1,0.985,85.70833333333333,1009.0625,88.25,201.25,2022,12,3
lk_matara,2022-12-04 00:00:00+00:00,25.825,13.7,1.3804166666666668,85.79166666666667,1009.8375,91.04166666666667,210.91666666666666,2022,12,4
lk_matara,2022-12-05 00:00:00+00:00,25.829166666666666,10.4,1.3320833333333333,88.20833333333333,1010.3666666666667,98.625,188.33333333333334,2022,12,5
lk_matara,2022-12-06 00:00:00+00:00,26.474999999999998,0.7000000000000001,2.9945833333333334,84.58333333333333,1008.6416666666668,99.875,183.20833333333334,2022,12,6
lk_matara,2022-12-07 00:00:00+00:00,25.916666666666668,0.0,6.0249999999999995,76.33333333333333,1007.3666666666667,100.0,137.66666666666666,2022,12,7
lk_matara,2022-12-08 00:00:00+00:00,25.295833333333334,3.4,6.8183333333333325,78.58333333333333,1006.5791666666668,100.0,97.75,2022,12,8
lk_matara,2022-12-09 00:00:00+00:00,24.900000000000002,7.1,5.4312499999999995,85.54166666666667,1007.0541666666667,99.16666666666667,140.91666666666666,2022,12,9
lk_matara,2022-12-10 00:00:00+00:00,25.258333333333336,7.1,5.027916666666667,89.08333333333333,1008.125,100.0,110.25,2022,12,10
lk_matara,2022-12-11 00:00:00+00:00,25.879166666666666,4.5,4.122083333333333,85.83333333333333,1009.4,61.583333333333336,207.25,2022,12,11
lk_matara,2022-12-12 00:00:00+00:00,26.270833333333332,0.0,3.1162500000000004,81.5,1009.8333333333334,89.20833333333333,253.20833333333334,2022,12,12
lk_matara,2022-12-13 00:00:00+00:00,25.804166666666664,1.6,1.87375,87.16666666666667,1010.3125,63.5,235.875,2022,12,13
lk_matara,2022-12-14 00:00:00+00:00,25.916666666666668,21.599999999999998,1.0083333333333333,85.95833333333333,1010.3708333333334,85.625,241.875,2022,12,14
